818,776,,1580,2020,15,65.00%,🇸🇮,Slovenia,18,39.29%,Ana Soklič,Voda,`776` 🇸🇮 Voda,"776. 🇸🇮 Slovenia (2020)
Ana Soklič - Voda
#ALTESC250",427.99,839.61,42,921,1096,628,1296,258,1370,1208,1723,1188,773,1063,295,1058,214,1231,440,18,718,840,915,975,379,704
830,777,,826,1999,11,54.55%,🇦🇹,Austria,21,63.64%,Bobbie Singer,Reflection,`777` 🇦🇹 Reflection,"777. 🇦🇹 Austria (1999)
Bobbie Singer - Reflection
#ALTESC250",474.68,839.70,53,655,1619,404,407,347,1039,1475,653,1572,1189,1589,960,1228,1072,914,482,144,316,720,1173,857,71,427
559,778,,1698,2023,25,33.33%,🇷🇸,Serbia,9,46.67%,Luke Black,Samo mi se spava,`778` 🇷🇸 Samo mi se spava,"778. 🇷🇸 Serbia (2023)
Luke Black - Samo mi se spava
#ALTESC250",521.57,839.96,-219,1058,1403,617,1102,514,109,1409,1468,863,1355,577,1184,440,17,924,1059,67,1589,1226,34,577,1484,243
1016,780,,1129,2009,19,56.10%,🇧🇾,Belarus,2,93.75%,Petr Elfimov,Eyes That Never Lie,`780` 🇧🇾 Eyes That Never Lie,"780. 🇧🇾 Belarus (2009)
Petr Elfimov - Eyes That Never Lie
#ALTESC250",359.52,840.96,236,1218,477,781,1177,1370,385,1367,616,813,1267,672,780,1073,226,1191,569,292,1144,1135,435,502,825,1027
852,779,,8,1956,7,53.85%,🇳🇱,Netherlands,36,45.31%,Corry Brokken,Voorgoed voorbij,`779` 🇳🇱 Voorgoed voorbij,"779. 🇳🇱 Netherlands (1956)
Corry Brokken - Voorgoed voorbij
#ALTESC250",437.23,840.83,73,1270,418,1082,825,451,1158,53,546,1689,479,1070,791,1077,529,1441,1593,107,748,798,524,645,815,1230
1025,781,,1097,2008,14,69.05%,🇳🇱,Netherlands,37,43.75%,Hind,Your Heart Belongs to Me,`781` 🇳🇱 Your Heart Belongs to Me,"781. 🇳🇱 Netherlands (2008)
Hind - Your Heart Belongs to Me
#ALTESC250",366.74,841.00,244,1330,398,749,1216,976,1525,553,706,763,337,839,913,253,850,230,1280,1087,441,1310,607,982,1149,849
763,782,,508,1986,12,42.11%,🇪🇸,Spain,26,59.68%,Cadillac,Valentino,`782` 🇪🇸 Valentino,"782. 🇪🇸 Spain (1986)
Cadillac - Valentino
#ALTESC250",379.68,841.83,-19,753,1271,899,944,1027,826,1180,487,856,1087,1156,422,204,299,1046,1436,931,1605,317,679,874,826,237
590,783,,1261,2012,18,58.54%,🇨🇾,Cyprus,15,64.10%,Ivi Adamou,La La Love,`783` 🇨🇾 La La Love,"783. 🇨🇾 Cyprus (2012)
Ivi Adamou - La La Love
#ALTESC250",474.42,841.91,-193,605,1062,640,150,436,1666,463,1187,1189,192,184,1110,586,1363,392,1248,1522,683,1129,416,425,1284,1432
980,784,,1150,2009,20,53.66%,🇨🇾,Cyprus,16,61.54%,Christina Metaxa,Firefly,`784` 🇨🇾 Firefly,"784. 🇨🇾 Cyprus (2009)
Christina Metaxa - Firefly
#ALTESC250",447.25,842.13,196,1026,1725,1350,437,1319,656,1161,537,1700,722,1274,162,789,278,983,1045,270,942,719,610,335,348,981
1067,785,,1074,2007,18,58.54%,🇬🇷,Greece,19,58.14%,Sarbel,Yassou Maria,`785` 🇬🇷 Yassou Maria,"785. 🇬🇷 Greece (2007)
Sarbel - Yassou Maria
#ALTESC250",504.64,843.87,282,762,525,1473,1609,396,1218,865,1465,152,1512,936,803,138,1597,1166,640,597,31,1311,282,991,674,266
887,786,,135,1965,6,70.59%,🇮🇹,Italy,30,40.82%,Bobby Solo,"Se piangi, se ridi","`786` 🇮🇹 Se piangi, se ridi","786. 🇮🇹 Italy (1965)
Bobby Solo - Se piangi, se ridi
#ALTESC250",428.80,845.04,101,1438,1167,869,654,1296,284,26,514,540,772,101,544,1169,1109,1310,1158,1250,893,1323,485,506,1418,610
846,787,,423,1981,13,36.84%,🇸🇪,Sweden,38,40.32%,Björn Skifs,Fångad i en dröm,`787` 🇸🇪 Fångad i en dröm,"787. 🇸🇪 Sweden (1981)
Björn Skifs - Fångad i en dröm
#ALTESC250",411.20,845.65,59,899,1151,894,335,1583,716,48,884,550,940,466,1378,736,771,321,906,984,1574,170,666,1223,1162,1093
954,788,,874,2001,6,77.27%,🇩🇪,Germany,38,45.59%,Michelle,Wer Liebe lebt,`788` 🇩🇪 Wer Liebe lebt,"788. 🇩🇪 Germany (2001)
Michelle - Wer Liebe lebt
#ALTESC250",515.92,846.70,166,1644,1408,514,104,377,1016,1010,787,790,1488,717,190,312,1607,308,1516,1255,1476,1082,871,314,131,557
940,789,,308,1975,10,50.00%,🇸🇪,Sweden,39,38.71%,Lars Berghagen & the Dolls,"Jennie, Jennie","`789` 🇸🇪 Jennie, Jennie","789. 🇸🇪 Sweden (1975)
Lars Berghagen & the Dolls - Jennie, Jennie
#ALTESC250",421.60,847.17,151,1437,492,1128,101,1345,590,664,152,739,1159,1112,1251,405,642,652,1648,447,605,1078,598,1086,750,1404
807,790,,387,1980,15,22.22%,🇬🇷,Greece,20,55.81%,Anna Vissi & the Epikouri,Autostop,`790` 🇬🇷 Autostop,"790. 🇬🇷 Greece (1980)
Anna Vissi & the Epikouri - Autostop
#ALTESC250",458.98,847.70,17,273,1482,620,115,1039,356,614,770,888,102,1251,702,1101,951,777,626,1120,376,751,1618,1510,739,1716
656,791,,147,1966,10,47.06%,🇫🇮,Finland,36,37.50%,Ann Christine,Playboy,`791` 🇫🇮 Playboy,"791. 🇫🇮 Finland (1966)
Ann Christine - Playboy
#ALTESC250",454.27,847.78,-135,124,810,1069,956,1044,551,290,271,980,323,1362,738,1038,1421,665,200,1146,272,1506,1321,1680,979,753
978,792,,41,1959,3,80.00%,🇸🇪,Sweden,40,37.10%,Brita Borg,Augustin,`792` 🇸🇪 Augustin,"792. 🇸🇪 Sweden (1959)
Brita Borg - Augustin
#ALTESC250",475.73,848.65,186,209,203,1136,622,508,1560,267,415,1445,978,635,688,758,418,674,1402,381,564,1347,1663,1567,820,1259
892,792,,452,1983,14,31.58%,🇳🇱,Netherlands,38,42.19%,Bernadette,Sing Me a Song,`792` 🇳🇱 Sing Me a Song,"792. 🇳🇱 Netherlands (1983)
Bernadette - Sing Me a Song
#ALTESC250",416.24,848.65,100,482,272,753,253,1376,557,783,1213,1521,1041,908,1287,1066,1061,413,1326,884,938,199,682,629,320,1555
989,794,,1322,2013,15,63.16%,🇬🇪,Georgia,9,46.67%,Nodi Tatishvili & Sophie Gelovani,Waterfall,`794` 🇬🇪 Waterfall,"794. 🇬🇪 Georgia (2013)
Nodi Tatishvili & Sophie Gelovani - Waterfall
#ALTESC250",497.03,850.04,195,1094,123,725,688,280,1221,1411,1364,858,1182,95,393,1232,1435,1482,763,192,1169,732,1302,132,243,1435
1015,795,,538,1987,11,52.38%,🇩🇰,Denmark,25,53.85%,Anne-Cathrine Herdorf & Bandjo,En lille melodi,`795` 🇩🇰 En lille melodi,"795. 🇩🇰 Denmark (1987)
Anne-Cathrine Herdorf & Bandjo - En lille melodi
#ALTESC250",521.30,850.13,220,1651,260,943,187,1506,272,934,1144,667,931,1722,1120,1585,508,276,1105,84,302,1067,674,431,592,1592
655,796,,334,1977,14,23.53%,🇱🇺,Luxembourg,16,59.46%,Anne-Marie B,Frère Jacques,`796` 🇱🇺 Frère Jacques,"796. 🇱🇺 Luxembourg (1977)
Anne-Marie B - Frère Jacques
#ALTESC250",502.64,850.61,-141,718,95,744,676,217,78,636,880,467,1619,81,722,1435,1247,1146,1292,1552,1612,1199,884,1236,819,209
689,797,,631,1992,12,50.00%,🇮🇱,Israel,24,50.00%,Dafna Dekel,Ze Rak Sport,`797` 🇮🇱 Ze Rak Sport,"797. 🇮🇱 Israel (1992)
Dafna Dekel - Ze Rak Sport
#ALTESC250",522.00,851.09,-108,882,1707,546,365,1605,202,109,641,802,158,866,457,1562,423,587,1351,1241,962,256,772,1640,1595,846
922,798,,513,1986,13,36.84%,🇩🇪,Germany,39,44.12%,Ingrid Peters,Über die Brücke geh'n,`798` 🇩🇪 Über die Brücke geh'n,"798. 🇩🇪 Germany (1986)
Ingrid Peters - Über die Brücke geh'n
#ALTESC250",430.98,851.52,124,1316,863,1211,39,1134,1537,950,521,395,1343,1151,1413,1362,575,433,954,1074,835,401,545,654,46,833
791,799,,875,2001,7,72.73%,🇪🇪,Estonia,18,41.38%,"Tanel Padar, Dave Benton & 2XL",Everybody,`799` 🇪🇪 Everybody,"799. 🇪🇪 Estonia (2001)
Tanel Padar, Dave Benton & 2XL - Everybody
#ALTESC250",424.56,851.83,-8,441,1379,225,954,595,1059,1322,1496,1172,1243,508,343,208,1036,897,671,1603,887,586,803,1247,733,184
867,800,,741,1996,18,22.73%,🇲🇹,Malta,9,77.14%,Miriam Christine,In a Woman's Heart,`800` 🇲🇹 In a Woman's Heart,"800. 🇲🇹 Malta (1996)
Miriam Christine - In a Woman's Heart
#ALTESC250",468.71,851.96,67,703,58,1556,5,1191,416,1459,1134,1312,549,899,1224,644,917,705,861,1503,1069,780,685,1482,273,170
691,801,,372,1979,12,38.89%,🇬🇷,Greece,21,53.49%,Elpida,Sokrati,`801` 🇬🇷 Sokrati,"801. 🇬🇷 Greece (1979)
Elpida - Sokrati
#ALTESC250",413.94,852.35,-110,1171,1524,1109,725,665,690,263,465,1166,332,764,33,897,1158,716,830,1626,463,773,555,1154,1528,997
577,802,,1411,2016,15,65.85%,🇭🇺,Hungary,10,50.00%,Freddie,Pioneer,`802` 🇭🇺 Pioneer,"802. 🇭🇺 Hungary (2016)
Freddie - Pioneer
#ALTESC250",471.08,853.04,-225,1448,1726,535,471,1398,845,432,775,567,1657,781,1012,434,303,1053,1239,629,1276,664,75,250,625,1425
678,803,,1101,2008,15,66.67%,🇬🇷,Greece,22,51.16%,Kalomira,Secret Combination,`803` 🇬🇷 Secret Combination,"803. 🇬🇷 Greece (2008)
Kalomira - Secret Combination
#ALTESC250",481.80,853.22,-125,1207,1316,445,569,574,1017,1511,1648,710,580,237,1083,122,1674,299,1414,851,863,959,69,750,1285,441
748,804,,951,2004,9,77.14%,🇪🇸,Spain,27,58.06%,Ramón,Para llenarme de ti,`804` 🇪🇸 Para llenarme de ti,"804. 🇪🇸 Spain (2004)
Ramón - Para llenarme de ti
#ALTESC250",452.07,853.43,-56,1267,104,494,632,1483,748,138,1084,383,838,565,813,649,881,967,1433,1690,694,1271,494,1305,1432,264
1095,806,,658,1993,18,29.17%,🇩🇪,Germany,40,42.65%,Münchener Freiheit,Viel zu weit,`806` 🇩🇪 Viel zu weit,"806. 🇩🇪 Germany (1993)
Münchener Freiheit - Viel zu weit
#ALTESC250",468.51,854.96,289,1208,1616,1355,1001,1119,732,578,693,1168,1507,1076,243,816,276,1118,1186,98,1473,1124,211,370,428,268
575,805,,898,2002,9,65.22%,🇲🇹,Malta,10,74.29%,Ira Losco,7th Wonder,`805` 🇲🇹 7th Wonder,"805. 🇲🇹 Malta (2002)
Ira Losco - 7th Wonder
#ALTESC250",505.15,854.22,-230,560,959,384,1472,346,1187,1662,1586,1245,683,882,495,231,1030,574,1039,1687,84,844,329,865,70,1433
625,807,,246,1972,10,47.06%,🇨🇭,Switzerland,23,65.63%,Véronique Müller,C'est la chanson de mon amour,`807` 🇨🇭 C'est la chanson de mon amour,"807. 🇨🇭 Switzerland (1972)
Véronique Müller - C'est la chanson de mon amour
#ALTESC250",427.92,855.13,-182,994,532,524,561,155,502,706,1139,886,450,1449,1354,947,99,419,1529,924,1305,1051,1474,532,771,1365
862,808,,3,1956,8,46.15%,🇧🇪,Belgium,27,60.00%,Fud Leclerc,Messieurs les noyés de la Seine,`808` 🇧🇪 Messieurs les noyés de la Seine,"808. 🇧🇪 Belgium (1956)
Fud Leclerc - Messieurs les noyés de la Seine
#ALTESC250",434.93,855.74,54,1205,287,953,833,796,526,228,383,1667,1080,973,1069,1060,823,1352,1661,536,813,250,831,241,1470,645
883,809,,856,2001,8,68.18%,🇳🇱,Netherlands,39,40.63%,Michelle,Out on My Own,`809` 🇳🇱 Out on My Own,"809. 🇳🇱 Netherlands (2001)
Michelle - Out on My Own
#ALTESC250",411.78,856.17,74,519,876,798,966,1020,1191,1625,1372,984,67,713,443,1159,608,1158,1398,52,703,667,496,463,1211,1203
880,810,,982,2005,15,63.16%,🇦🇩,Andorra,2,80.00%,Marian van de Wal,La mirada interior,`810` 🇦🇩 La mirada interior,"810. 🇦🇩 Andorra (2005)
Marian van de Wal - La mirada interior
#ALTESC250",405.53,857.04,70,1031,139,675,953,1019,665,1070,342,724,657,1372,361,1368,1277,532,1068,282,858,1583,1339,955,1147,295
728,811,,563,1989,12,47.62%,🇮🇹,Italy,31,38.78%,Anna Oxa & Fausto Leali,Avrei voluto,`811` 🇮🇹 Avrei voluto,"811. 🇮🇹 Italy (1989)
Anna Oxa & Fausto Leali - Avrei voluto
#ALTESC250",501.90,857.96,-83,1701,1222,1228,1094,521,501,811,1343,788,427,1140,291,1540,1562,1161,448,146,1571,185,242,291,876,644
845,812,,709,1995,17,27.27%,🇧🇦,Bosnia & Herzegovina,9,55.56%,Davorin Popović,Dvadeset prvi vijek,`812` 🇧🇦 Dvadeset prvi vijek,"812. 🇧🇦 Bosnia & Herzegovina (1995)
Davorin Popović - Dvadeset prvi vijek
#ALTESC250",399.82,858.26,33,606,713,598,176,900,486,1423,801,1463,738,1075,964,538,124,1302,985,1385,1012,654,551,1632,1033,581
804,813,,909,2003,11,60.00%,🇵🇹,Portugal,35,37.04%,Rita Guerra,Deixa-me sonhar,`813` 🇵🇹 Deixa-me sonhar,"813. 🇵🇹 Portugal (2003)
Rita Guerra - Deixa-me sonhar
#ALTESC250",464.65,858.70,-9,903,983,616,1517,1342,1092,1253,622,716,1160,645,125,465,1110,1494,680,137,1458,1378,1190,224,47,593
915,814,,1413,2016,16,63.41%,🇳🇱,Netherlands,40,39.06%,Douwe Bob,Slow Down,`814` 🇳🇱 Slow Down,"814. 🇳🇱 Netherlands (2016)
Douwe Bob - Slow Down
#ALTESC250",448.21,859.74,101,744,600,604,1341,1073,861,959,306,1403,555,1217,237,1136,1490,510,1456,1570,45,778,586,228,800,1275
824,815,,244,1972,11,41.18%,🇳🇴,Norway,34,45.90%,Grethe Kausland & Benny Borg,Småting,`815` 🇳🇴 Småting,"815. 🇳🇴 Norway (1972)
Grethe Kausland & Benny Borg - Småting
#ALTESC250",407.97,859.91,9,622,324,1505,1078,822,943,284,1454,1074,415,380,1352,635,1046,750,947,1589,1088,275,1025,796,285,1089
1092,816,,1694,2022,18,56.41%,🇩🇪,Germany,41,41.18%,Malik Harris,Rockstars,`816` 🇩🇪 Rockstars,"816. 🇩🇪 Germany (2022)
Malik Harris - Rockstars
#ALTESC250",398.99,860.30,276,976,914,887,1160,1011,1349,1650,314,1221,487,680,578,1282,286,1265,127,725,544,859,307,860,1039,1266
964,817,,430,1982,9,52.94%,🇨🇭,Switzerland,24,64.06%,Arlette Zola,Amour on t'aime,`817` 🇨🇭 Amour on t'aime,"817. 🇨🇭 Switzerland (1982)
Arlette Zola - Amour on t'aime
#ALTESC250",440.31,860.57,147,989,247,790,178,1049,1159,815,1443,1018,1075,966,573,772,858,346,1603,1563,276,231,770,822,593,1657
797,817,,426,1982,9,52.94%,🇳🇴,Norway,35,44.26%,Jahn Teigen & Anita Skorgan,Adieu,`817` 🇳🇴 Adieu,"817. 🇳🇴 Norway (1982)
Jahn Teigen & Anita Skorgan - Adieu
#ALTESC250",397.69,860.57,-20,1357,465,903,1333,1602,754,814,352,833,1347,1234,1122,999,1296,952,544,483,930,721,919,323,62,448
835,819,,476,1984,9,55.56%,🇹🇷,Türkiye,21,39.39%,"Beş Yıl Önce, On Yıl Sonra",Halay,`819` 🇹🇷 Halay,"819. 🇹🇷 Türkiye (1984)
Beş Yıl Önce, On Yıl Sonra - Halay
#ALTESC250",439.71,860.70,16,156,378,982,965,341,351,603,835,1252,379,1023,527,1176,160,819,1498,1014,1216,1379,1270,1578,1311,583
663,820,,1216,2011,14,69.05%,🇫🇮,Finland,37,35.71%,Paradise Oskar,Da Da Dam,`820` 🇫🇮 Da Da Dam,"820. 🇫🇮 Finland (2011)
Paradise Oskar - Da Da Dam
#ALTESC250",471.62,860.83,-157,374,236,314,1007,1635,1011,1131,406,213,1197,1585,793,549,1672,756,821,1194,1234,1406,910,123,613,619
987,821,,1377,2015,16,61.54%,🇭🇺,Hungary,11,44.44%,Boggie,Wars for Nothing,`821` 🇭🇺 Wars for Nothing,"821. 🇭🇺 Hungary (2015)
Boggie - Wars for Nothing
#ALTESC250",473.57,860.91,166,351,1427,1374,1222,71,840,1558,726,1328,862,493,732,1353,80,88,887,612,1217,1403,1382,476,542,777
674,822,,1697,2023,26,30.56%,🇲🇹,Malta,11,71.43%,The Busker,Dance (Our Own Party),`822` 🇲🇹 Dance (Our Own Party),"822. 🇲🇹 Malta (2023)
The Busker - Dance (Our Own Party)
#ALTESC250",464.76,861.04,-148,506,1530,391,1578,1163,415,46,1192,784,1069,1506,1105,525,368,223,1329,206,454,1222,1124,1033,1013,1022
1135,823,,619,1991,12,47.62%,🇩🇰,Denmark,26,51.92%,Anders Frandsen,Lige der hvor hjertet slår,`823` 🇩🇰 Lige der hvor hjertet slår,"823. 🇩🇰 Denmark (1991)
Anders Frandsen - Lige der hvor hjertet slår
#ALTESC250",436.55,861.39,312,1350,90,1202,779,1077,512,725,1685,186,717,455,1080,877,320,1280,1569,550,854,416,819,815,958,1496
1010,824,,397,1980,16,16.67%,🇬🇧,United Kingdom,30,55.38%,Prima Donna,Love Enough for Two,`824` 🇬🇧 Love Enough for Two,"824. 🇬🇧 United Kingdom (1980)
Prima Donna - Love Enough for Two
#ALTESC250",592.19,861.83,186,1219,518,1628,1321,55,1584,500,1548,124,653,561,447,1175,1615,1556,567,1386,213,21,508,851,85,1687
749,824,,419,1981,14,31.58%,🇧🇪,Belgium,28,58.46%,Emly Starr,Samson,`824` 🇧🇪 Samson,"824. 🇧🇪 Belgium (1981)
Emly Starr - Samson
#ALTESC250",411.15,861.83,-75,290,1184,1401,1055,211,530,676,1615,1085,1389,853,1223,566,987,380,1051,778,1289,735,438,1267,274,545
828,826,,360,1978,6,73.68%,🇬🇷,Greece,23,48.84%,Tania Tsanaklidou,Charlie Chaplin,`826` 🇬🇷 Charlie Chaplin,"826. 🇬🇷 Greece (1978)
Tania Tsanaklidou - Charlie Chaplin
#ALTESC250",408.53,862.17,2,937,1647,754,1467,871,1115,702,85,1065,362,379,265,1292,988,763,563,734,335,786,1131,1436,1122,1031
734,826,,93,1963,11,33.33%,🇩🇪,Germany,42,39.71%,Heidi Brühl,Marcel,`826` 🇩🇪 Marcel,"826. 🇩🇪 Germany (1963)
Heidi Brühl - Marcel
#ALTESC250",454.75,862.17,-92,698,730,1056,548,270,435,133,1152,1726,410,972,600,924,832,376,1564,1032,645,496,1114,1551,863,1703
644,828,,945,2004,10,74.29%,🇪🇪,Estonia,19,37.93%,Neiokõsõ,Tii,`828` 🇪🇪 Tii,"828. 🇪🇪 Estonia (2004)
Neiokõsõ - Tii
#ALTESC250",413.79,863.09,-184,291,424,891,1169,647,834,985,375,1100,1491,1340,1247,957,292,1100,84,723,1163,1039,1064,1607,673,355
781,829,,1461,2017,13,70.73%,🇲🇩,Moldova,9,55.56%,Sunstroke Project,"Hey, Mamma!","`829` 🇲🇩 Hey, Mamma!","829. 🇲🇩 Moldova (2017)
Sunstroke Project - Hey, Mamma!
#ALTESC250",495.93,863.57,-48,854,1088,485,1577,1047,1100,1521,1697,298,1098,676,633,53,661,1212,330,1425,490,461,656,593,1720,187
784,830,,353,1978,7,68.42%,🇬🇧,United Kingdom,31,53.85%,Co-Co,The Bad Old Days,`830` 🇬🇧 The Bad Old Days,"830. 🇬🇧 United Kingdom (1978)
Co-Co - The Bad Old Days
#ALTESC250",389.44,863.70,-46,358,953,862,777,1215,927,93,529,685,814,1182,636,1065,1246,647,1679,210,1192,339,1252,1254,913,1037
974,831,,691,1994,15,41.67%,🇷🇴,Romania,7,76.00%,Dan Bittman,Dincolo de nori,`831` 🇷🇴 Dincolo de nori,"831. 🇷🇴 Romania (1994)
Dan Bittman - Dincolo de nori
#ALTESC250",542.08,864.09,143,1509,387,1233,1293,1522,450,1319,1616,1025,768,690,187,1542,1020,1629,39,68,551,1242,658,747,260,119
876,832,,693,1994,16,37.50%,🇳🇱,Netherlands,41,37.50%,Willeke Alberti,Waar is de zon,`832` 🇳🇱 Waar is de zon,"832. 🇳🇱 Netherlands (1994)
Willeke Alberti - Waar is de zon
#ALTESC250",493.10,864.43,44,362,1258,818,1070,1329,1189,1126,1371,46,219,796,638,1413,269,1242,1503,768,1514,101,1413,610,172,655
1073,833,,82,1962,7,60.00%,🇳🇱,Netherlands,42,35.94%,De Spelbrekers,Katinka,`833` 🇳🇱 Katinka,"833. 🇳🇱 Netherlands (1962)
De Spelbrekers - Katinka
#ALTESC250",427.72,864.61,240,381,1156,1081,379,543,792,70,231,1499,1358,916,739,1144,526,825,386,1112,1178,1196,1342,1635,854,543
533,834,,1123,2008,16,64.29%,🇫🇷,France,39,42.42%,Sébastien Tellier,Divine,`834` 🇫🇷 Divine,"834. 🇫🇷 France (2008)
Sébastien Tellier - Divine
#ALTESC250",479.14,865.96,-301,897,846,757,137,164,375,439,1239,892,75,1215,1077,1423,1121,1392,1434,215,1238,961,1149,1051,1615,205
822,835,,1144,2009,21,51.22%,🇭🇷,Croatia,11,64.29%,Igor Cukrov feat. Andrea,Lijepa tena,`835` 🇭🇷 Lijepa tena,"835. 🇭🇷 Croatia (2009)
Igor Cukrov feat. Andrea - Lijepa tena
#ALTESC250",474.77,866.65,-13,878,1680,117,913,1340,230,561,1079,507,523,191,806,254,284,1174,928,1477,1194,1449,955,714,1611,1068
844,836,,268,1973,9,50.00%,🇸🇪,Sweden,41,35.48%,The Nova & The Dolls,You're Summer,`836` 🇸🇪 You're Summer,"836. 🇸🇪 Sweden (1973)
The Nova & The Dolls - You're Summer
#ALTESC250",446.20,866.74,8,526,536,1426,937,741,433,1348,1000,407,1417,1413,1518,601,1331,796,946,1428,770,132,346,550,1183,150
1023,837,,579,1989,13,42.86%,🇨🇾,Cyprus,17,58.97%,Fani Polymeri & Yiannis Savvidakis,Apopse as vrethume,`837` 🇨🇾 Apopse as vrethume,"837. 🇨🇾 Cyprus (1989)
Fani Polymeri & Yiannis Savvidakis - Apopse as vrethume
#ALTESC250",483.72,867.04,186,213,25,962,882,1368,928,1147,503,88,942,1452,948,371,1424,1130,209,1664,1441,1002,1298,989,355,601
831,838,,970,2005,16,60.53%,🇲🇨,Monaco,10,60.87%,Lise Darly,Tout de moi,`838` 🇲🇨 Tout de moi,"838. 🇲🇨 Monaco (2005)
Lise Darly - Tout de moi
#ALTESC250",399.01,867.09,-7,1076,261,1447,729,751,1193,1243,624,1510,1279,969,258,1130,1068,946,731,717,929,384,1212,1028,7,451
1000,839,,1378,2015,17,58.97%,🇧🇾,Belarus,3,87.50%,Uzari & Maimuna,Time,`839` 🇧🇾 Time,"839. 🇧🇾 Belarus (2015)
Uzari & Maimuna - Time
#ALTESC250",449.85,867.65,161,1382,449,580,1225,770,1239,163,1190,1507,1314,1477,1230,358,1098,719,775,135,414,1440,266,1009,528,688
871,840,,179,1968,10,43.75%,🇦🇹,Austria,22,61.82%,Karel Gott,Tausend Fenster,`840` 🇦🇹 Tausend Fenster,"840. 🇦🇹 Austria (1968)
Karel Gott - Tausend Fenster
#ALTESC250",440.26,867.74,31,1676,190,1293,441,1106,1384,318,790,1152,1473,388,469,1117,1178,809,392,969,1067,233,676,626,1474,737
908,841,,277,1974,9,50.00%,🇳🇴,Norway,36,42.62%,Anne-Karine Strøm feat. Bendik Singers,The First Day of Love,`841` 🇳🇴 The First Day of Love,"841. 🇳🇴 Norway (1974)
Anne-Karine Strøm feat. Bendik Singers - The First Day of Love
#ALTESC250",392.14,867.96,67,573,393,1190,716,935,1148,494,1185,389,547,1461,1324,871,1219,273,933,801,1416,567,818,1095,179,1436
677,842,,46,1960,5,66.67%,🇬🇧,United Kingdom,32,52.31%,Bryan Johnson,"Looking High, High, High","`842` 🇬🇧 Looking High, High, High","842. 🇬🇧 United Kingdom (1960)
Bryan Johnson - Looking High, High, High
#ALTESC250",443.14,868.57,-165,78,941,726,999,591,1642,630,676,1475,1096,962,890,728,591,795,1714,1466,480,169,969,1424,457,478
923,843,,1355,2014,15,61.11%,🇮🇪,Ireland,21,64.29%,Can-Linn feat. Kasey Smith,Heartbeat,`843` 🇮🇪 Heartbeat,"843. 🇮🇪 Ireland (2014)
Can-Linn feat. Kasey Smith - Heartbeat
#ALTESC250",480.48,869.13,80,1441,256,654,431,1410,1461,17,1322,1555,996,288,602,688,1130,1172,207,1153,607,1427,1032,364,505,1272
792,844,,1044,2007,19,56.10%,🇧🇾,Belarus,4,81.25%,Dmitry Koldun,Work Your Magic,`844` 🇧🇾 Work Your Magic,"844. 🇧🇾 Belarus (2007)
Dmitry Koldun - Work Your Magic
#ALTESC250",493.68,869.30,-52,1265,899,910,341,1307,842,1696,153,323,1439,1357,1390,581,986,1611,57,922,582,306,692,189,832,1314
999,845,,19,1957,4,66.67%,🇦🇹,Austria,23,60.00%,Bob Martin,"Wohin, kleines Pony?","`845` 🇦🇹 Wohin, kleines Pony?","845. 🇦🇹 Austria (1957)
Bob Martin - Wohin, kleines Pony?
#ALTESC250",466.07,869.83,154,751,601,1068,873,997,1432,353,10,1641,893,913,651,663,597,942,92,854,1241,1486,1502,1509,852,85
919,846,,989,2005,17,57.89%,🇵🇱,Poland,7,76.00%,Ivan & Delfin,Czarna dziewczyna,`846` 🇵🇱 Czarna dziewczyna,"846. 🇵🇱 Poland (2005)
Ivan & Delfin - Czarna dziewczyna
#ALTESC250",473.96,869.96,73,1034,521,116,1264,1103,585,121,619,1045,1446,566,779,508,449,577,829,1263,909,1593,976,1724,1699,283
649,847,,677,1993,19,25.00%,🇪🇸,Spain,28,56.45%,Eva Santamaría,Hombres,`847` 🇪🇸 Hombres,"847. 🇪🇸 Spain (1993)
Eva Santamaría - Hombres
#ALTESC250",496.69,870.87,-198,414,1037,477,42,314,443,941,1200,799,413,1024,1094,1702,1245,146,1559,590,753,299,1476,1655,1240,1167
704,848,,1626,2021,18,55.26%,🇭🇷,Croatia,12,60.71%,Albina,Tick-Tock,`848` 🇭🇷 Tick-Tock,"848. 🇭🇷 Croatia (2021)
Albina - Tick-Tock
#ALTESC250",479.94,871.78,-144,265,1449,295,446,313,644,257,1490,1282,312,783,1214,1166,1466,50,1469,1264,842,1260,673,1287,658,1166
932,849,,1623,2021,19,52.63%,🇮🇪,Ireland,22,62.50%,Lesley Roy,Maps,`849` 🇮🇪 Maps,"849. 🇮🇪 Ireland (2021)
Lesley Roy - Maps
#ALTESC250",416.93,872.04,83,1065,1601,996,361,636,1602,849,1559,1606,455,695,440,174,1213,910,768,578,950,521,1002,848,666,562
1011,850,,134,1965,7,64.71%,🇵🇹,Portugal,36,35.19%,Simone de Oliveira,Sol de inverno,`850` 🇵🇹 Sol de inverno,"850. 🇵🇹 Portugal (1965)
Simone de Oliveira - Sol de inverno
#ALTESC250",394.63,872.13,161,1220,610,1013,14,577,708,151,858,1303,651,542,721,1285,1244,664,450,993,1211,1217,1641,846,1194,946
809,850,,796,1998,13,50.00%,🇮🇪,Ireland,23,60.71%,Dawn Martin,Is Always Over Now?,`850` 🇮🇪 Is Always Over Now?,"850. 🇮🇪 Ireland (1998)
Dawn Martin - Is Always Over Now?
#ALTESC250",414.24,872.13,-41,193,1475,825,136,1338,371,522,593,987,1346,855,1441,711,1207,1206,690,1365,1187,309,1140,632,563,967
